Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-382.2988	-705.5044	323.2056	1.936127	2.857463	1.481274
6	-389.3396	-712.5542	323.2146	1.772093	2.857463	1.596157
12	-388.8497	-712.4746	323.6249	1.764153	3.321745	1.122456
18	-391.5178	-714.4545	322.9367	1.619999	4.2041	1.540283
24	-391.3373	-715.2297	323.8924	1.703751	1.778029	1.567857
30	-386.3187	-709.799	323.4802	1.366633	2.389047	1.851192
36	-400.9142	-724.2497	323.3354	1.469768	1.562993	2.207017
42	-410.3542	-730.9026	320.5484	1.102776	7.397735	2.906553
48	-420.9064	-742.5374	321.6311	1.240775	6.061562	2.333361
54	-403.4302	-725.021	321.5908	1.595413	9.826532	1.632672
60	-412.8416	-734.534	321.6924	1.579614	9.826532	1.570263
66	-402.3633	-725.4144	323.0511	1.912066	4.648535	1.09964
72	-397.1754	-720.3441	323.1687	1.857735	4.648535	1.040236
78	-401.9707	-724.2734	322.3027	1.545938	8.512188	1.298415
84	-397.5137	-719.7449	322.2312	2.001778	7.666235	1.105513
90	-397.9296	-720.3422	322.4126	2.001778	7.08444	1.04658
96	-396.7924	-720.067	323.2747	2.088885	4.433729	0.7209572
102	-393.6175	-717.6338	324.0162	2.045402	2.513521	0.7815805
108	-398.798	-719.8363	321.0383	2.047176	15.86618	1.090441
114	-396.2777	-718.742	322.4644	1.964057	5.83765	1.283369
120	-397.8389	-721.9019	324.063	1.625264	2.056369	1.369771
126	-406.724	-728.9522	322.2282	1.450628	4.051769	2.177254
132	-412.509	-735.3891	322.8801	1.74147	4.143951	1.506562
138	-426.432	-748.2977	321.8657	1.566847	7.37235	1.770665
144	-414.7679	-736.4342	321.6663	1.453127	5.90431	2.198888
150	-416.3264	-740.7078	324.3814	1.471613	1.559467	1.486838
156	-401.0446	-724.9252	323.8806	1.439117	2.030047	1.656792
162	-388.2761	-712.6249	324.3488	1.441394	1.336014	1.656792
168	-389.8048	-712.8996	323.0948	1.327449	2.908469	1.973179
174	-390.4456	-713.1707	322.7251	1.427671	4.290405	1.808722
180	-390.2518	-713.0505	322.7987	1.706909	4.398013	1.532492
186	-397.7403	-721.7687	324.0283	1.624423	1.651124	1.587959
192	-410.4777	-733.7904	323.3127	1.815409	3.081875	1.418255
198	-401.9503	-724.0243	322.074	1.618131	3.737193	2.23862
204	-399.3616	-722.4331	323.0715	1.618131	3.737193	1.558929
210	-395.709	-718.4281	322.7191	2.078437	3.786143	1.465363
216	-395.2534	-718.2247	322.9713	1.99191	3.745615	1.347934
222	-399.3498	-723.4231	324.0733	1.938145	2.548193	0.8256985
228	-403.2013	-724.9457	321.7444	1.782679	9.70332	1.392601
234	-410.1516	-733.6719	323.5203	1.784207	3.051086	1.288565
240	-403.3808	-728.4508	325.0699	1.934484	1.021021	0.8635908
246	-396.7653	-720.831	324.0656	1.997045	2.15704	0.9938223
252	-388.6824	-711.1529	322.4705	1.919204	7.466289	0.9938223
258	-397.1673	-719.8081	322.6408	1.582939	4.024019	1.819744
264	-396.5142	-719.4438	322.9296	1.461495	3.548902	1.819744
270	-404.3455	-726.5621	322.2166	1.231946	3.482868	2.45259
276	-400.8893	-724.5911	323.7017	1.603296	3.482868	1.14231
282	-400.0653	-723.9017	323.8364	1.796392	3.066956	0.988589
288	-411.6054	-735.231	323.6255	1.764153	3.170141	1.175449
294	-403.7644	-726.2087	322.4444	2.152985	5.370295	1.242336
300	-406.9902	-729.8394	322.8491	1.917616	5.888446	0.9658378
306	-408.2798	-732.3638	324.084	1.768151	2.347843	1.097885
312	-401.4551	-723.8052	322.3501	2.298282	6.252142	0.9978655
318	-392.7493	-717.0141	324.2648	2.298282	1.701146	0.7215824
324	-401.737	-726.0937	324.3566	2.041985	1.701146	0.9314464
330	-406.2836	-728.8602	322.5766	2.032546	6.393233	1.004458
336	-409.3121	-732.1347	322.8226	2.083979	4.617334	1.158801
342	-401.9996	-725.4668	323.4673	1.566065	4.401696	1.104185
348	-399.1042	-723.2888	324.1846	2.09036	1.802739	0.9914005
354	-409.2112	-733.2566	324.0454	1.845627	1.688623	1.389362
360	-412.3239	-734.9069	322.5829	1.765602	3.537233	1.851992
366	-405.4756	-728.4838	323.0082	1.52488	3.490357	1.736212
372	-408.7292	-732.9477	324.2184	1.791769	1.867388	1.198213
378	-408.8336	-733.0134	324.1799	2.131386	2.209782	0.6156408
384	-418.5365	-742.797	324.2605	1.807176	2.327659	0.890933
